FileID,FileSizeMB,FileAgeYears,AnomalyScore,DigitalWasteScore,WasteRisk,Recommendation
a3f888495b57ceffefe5,2201.703125,4.50958904109589,0.14339786733503895,21.130541042359383,Low,Keep active
a3f888495b57ceffefe5,4898.43359375,4.50958904109589,0.1552935274159185,18.04141356499224,Low,Keep active
a3f888495b57ceffefe5,1502.7265625,4.50958904109589,0.14060763562569856,21.85512306495761,Low,Keep active
a3f888495b57ceffefe5,5014.703125,4.50958904109589,0.15235032122796632,18.805720803509757,Low,Keep active
a3f888495b57ceffefe5,800.75390625,4.50958904109589,0.13867854310507738,22.35607994093735,Low,Keep active
0b268ed5514d035da65c,661.75,4.50958904109589,0.06555481247854689,41.34523430397184,Medium,Review file usage
0b268ed5514d035da65c,202.296875,4.50958904109589,0.11542786363862473,28.393938480853237,Low,Keep active
00ecdc00555fca013ff5,1875.21484375,4.50958904109589,0.11840685322003269,27.620338822814134,Low,Keep active
00ecdc00555fca013ff5,96.21826171875,4.50958904109589,0.10543519839097071,30.98888626675007,Low,Keep active
0efa91e76c93f9c374fb,441.6953125,4.49041095890411,0.12138444961816419,26.84710095392427,Low,Keep active
0efa91e76c93f9c374fb,11473.32421875,4.49041095890411,0.1360460541373396,23.039698500043258,Low,Keep active
a0b0eea9edfe5d35cbf9,357.51171875,4.504109589041096,0.100430655336962,32.288492287323436,Low,Keep active
a0b0eea9edfe5d35cbf9,5067.16015625,4.504109589041096,0.16284771924923525,16.079701360462266,Low,Keep active
a0b0eea9edfe5d35cbf9,1097.4375,4.504109589041096,-0.00419149744787517,59.457322323785625,Medium,Review file usage
0c2f0e92dc46a9956511,947.45556640625,4.471232876712329,0.1032135241989261,31.565822287596347,Low,Keep active
0b7ff5b8b9b49e918acf,2879.96875,4.487671232876712,0.16345801644453434,15.921216179939265,Low,Keep active
0b7ff5b8b9b49e918acf,561.84375,4.487671232876712,0.04165487079188068,47.551696666697175,Medium,Review file usage
0b7ff5b8b9b49e918acf,1678.65234375,4.487671232876712,0.14462950596583468,20.810702655022368,Low,Keep active
0ad037c49c9ceaf3dc0f,1252.59375,4.487671232876712,0.1509052082305508,19.18099533538647,Low,Keep active
0ad037c49c9ceaf3dc0f,33270.5546875,4.487671232876712,-0.009665259042255903,60.878777478925564,High,Move to cold storage
0ad037c49c9ceaf3dc0f,75069.3828125,4.487671232876712,-0.045925242727269944,70.29496045395047,High,Move to cold storage
0ad037c49c9ceaf3dc0f,50980.2109375,4.487671232876712,-0.03651729433600304,67.85185501183818,High,Move to cold storage
0ad037c49c9ceaf3dc0f,2220.83642578125,4.487671232876712,0.11770621998823111,27.802282939676857,Low,Keep active
0c8659f3e75530b40148,4719.31201171875,4.495890410958904,0.12254477881191761,26.54578057566495,Low,Keep active
00c32a44d7533cb72b4b,1482.3583984375,4.49041095890411,0.12372557946389023,26.239144061633695,Low,Keep active
0f8f56c243857cac40f8,9031.43115234375,4.50958904109589,0.09175392640099012,34.54171082143908,Low,Keep active
0cabd5548fcd60aba21a,2538.234375,4.49041095890411,0.12889680171781287,24.89625391114582,Low,Keep active
0e97445117468fdd28d2,4588.74609375,4.49041095890411,0.11851540911880759,27.592148456961723,Low,Keep active
a4fd344b905e7378ade2,409.6015625,4.487671232876712,0.1125740660204334,29.135027632464897,Low,Keep active
a4fd344b905e7378ade2,5232.47607421875,4.487671232876712,0.1185540016509799,27.58212654554663,Low,Keep active
a4fd344b905e7378ade2,18.8701171875,4.487671232876712,0.10239389598922966,31.77866764519598,Low,Keep active
a4666d35713e460cddcd,4340.80224609375,4.487671232876712,0.11569906271088687,28.323512081623136,Low,Keep active
0aaca76918b6bb96d5ed,2799.7578125,4.493150684931507,0.14876735099311061,19.73616532931392,Low,Keep active
0aaca76918b6bb96d5ed,4430.625,4.493150684931507,0.15932325658659002,16.994952332674572,Low,Keep active
0aaca76918b6bb96d5ed,2466.6875,4.493150684931507,-0.015436338542592076,62.377441709186634,High,Move to cold storage
0aaca76918b6bb96d5ed,2794.1064453125,4.493150684931507,0.12568516219011744,25.730269328949248,Low,Keep active
0c6fb7d76ee607419475,1533.09765625,4.49041095890411,0.1537730011698079,18.43627180530696,Low,Keep active
0c6fb7d76ee607419475,3175.359375,4.49041095890411,0.15340205771589654,18.53260034935043,Low,Keep active
0a77178a99fb8f44cb58,11082.38671875,4.49041095890411,0.13622841039022426,22.99234327068855,Low,Keep active
0a77178a99fb8f44cb58,9330.98828125,4.49041095890411,0.08831785345867316,35.43400828691644,Low,Keep active
0d4da04d8e4361b265ab,8659.640625,4.49041095890411,0.06123759810247398,42.46635120409641,Medium,Review file usage
0b1595f96ff11ca55d27,6318.17138671875,4.504109589041096,0.11212830156956977,29.250786085903698,Low,Keep active
a38242be4b873ec2538d,2195.451171875,4.504109589041096,0.12437279766216658,26.071071041174648,Low,Keep active
a38242be4b873ec2538d,2211.3203125,4.504109589041096,0.16320280552470268,15.987490691787784,Low,Keep active
0f9c0f5d2730d2c81d0c,4946.265625,4.493150684931507,0.1668588940537586,15.038058423380335,Low,Keep active
0f9c0f5d2730d2c81d0c,8341.3046875,4.493150684931507,0.15392518071446903,18.396753022010387,Low,Keep active
0f9c0f5d2730d2c81d0c,327.830078125,4.493150684931507,0.10006235389863427,32.38413473888615,Low,Keep active
