SnapshotID,FileID,ParentDirectoryID,FileNameHash,FileExtension,FileType,Unknown,FileSize,AllocatedSize,Timestamp,ClusterSize,Attributes,Meta,FileDate,FileSizeMB,FileAgeYears
18043,a193346b1e65c7fd6e52,58c4eb44b657299af815,eb17bfe0ed80e9c43f34,813784757,f,NTFS,25419976704,31601524736,126478338643520000,4096,459007,502,2001-10-17 23:11:04.351999998,24242.37890625,3.4164383561643836
18044,a193346b1e65c7fd6e52,58c4eb44b657299af815,eb17bfe0ed80e9c43f34,874598843,c,FAT,2000519168,2146467840,126478338551580000,32768,6,502,2001-10-17 23:10:55.157999992,1907.84375,3.4164383561643836
18045,a193346b1e65c7fd6e52,58c4eb44b657299af815,eb17bfe0ed80e9c43f34,1146951689,d,FAT,871104512,2146467840,126478338553190000,32768,6,502,2001-10-17 23:10:55.319000006,830.75,3.4164383561643836
18046,a193346b1e65c7fd6e52,58c4eb44b657299af815,eb17bfe0ed80e9c43f34,-937850630,e,FAT32,1398542336,4112781312,126478338586540000,4096,6,502,2001-10-17 23:10:58.654000044,1333.75390625,3.4164383561643836
18172,0f97641e6d2b2dabb497,f8b6f91c7cf4eb5877b3,1934a69f299adb188efe,71931878,c,NTFS,1748884992,8916170752,126473021586100000,512,459007,198,2001-10-11 19:29:18.610000014,1667.86669921875,3.4328767123287673
18173,0f97641e6d2b2dabb497,f8b6f91c7cf4eb5877b3,9c0351ba331bee5d670c,1994412820,d,FAT32,1837547520,9277227008,126473021765790000,8192,6,198,2001-10-11 19:29:36.578999996,1752.421875,3.4328767123287673
18192,0b8a5147049105729244,ebe4993ac165d2bb1b6c,b0ead6dec64c5ad18700,-1536082024,c,NTFS,6570214400,36413281792,126479958273070000,512,459007,502,2001-10-19 20:10:27.307000041,6265.8447265625,3.410958904109589
18327,a31529fb94330e8569be,a6729736708ec2d97bbc,eb17bfe0ed80e9c43f34,-2013068905,c,NTFS,4195856384,9088901120,126471171856330000,4096,459007,198,2001-10-09 16:06:25.633000016,4001.48046875,3.4383561643835616
18328,a31529fb94330e8569be,a6729736708ec2d97bbc,53ac255fce32b76a6b55,-1171542134,d,NTFS,6231904256,9179377664,126471172436400000,4096,459007,198,2001-10-09 16:07:23.639999986,5943.20703125,3.4383561643835616
18336,00dffa7ec92c78aab499,e6a5beb38d52f8c1af38,eb17bfe0ed80e9c43f34,-923871945,c,NTFS,2987810816,18194284544,126482369972830000,4096,459007,198,2001-10-22 15:09:57.282999992,2849.3984375,3.4027397260273973
18337,00dffa7ec92c78aab499,a2be7af9e5a0e2563be5,62c1762ddadfd8164df7,-2070375197,c,NTFS,3319244800,8439104512,126482369502500000,512,459007,198,2001-10-22 15:09:10.250000000,3165.478515625,3.4027397260273973
18338,00dffa7ec92c78aab499,eb1896c0d6bf6ce2c430,eb17bfe0ed80e9c43f34,1821159607,d,NTFS,1072214016,9746956288,126482323078560000,4096,459007,198,2001-10-22 13:51:47.855999947,1022.54296875,3.4027397260273973
18339,00dffa7ec92c78aab499,eb1896c0d6bf6ce2c430,e72b9933c612dd8bb87b,1009112881,c,NTFS,1028334080,8389752832,126482321468770000,512,459007,198,2001-10-22 13:49:06.876999974,980.69580078125,3.4027397260273973
18341,a4779e3515230a252846,4125c1d6083ae84456db,eb17bfe0ed80e9c43f34,-1531171999,d,FAT32,588996608,8907448320,126478371345060000,8192,6,198,2001-10-18 00:05:34.506000042,561.7109375,3.4164383561643836
18342,a4779e3515230a252846,4125c1d6083ae84456db,eb17bfe0ed80e9c43f34,-125872654,c,FAT32,419487744,9425141760,126478371177030000,8192,6,198,2001-10-18 00:05:17.702999949,400.0546875,3.4164383561643836
18415,a3f888495b57ceffefe5,769ceafa2cd3eef9183f,13048a2d458dd44bbe8f,-1406962224,g,NTFS,1278259200,6251180032,126470355800560000,4096,459007,198,2001-10-08 17:26:20.055999994,1219.04296875,3.441095890410959
18416,a3f888495b57ceffefe5,769ceafa2cd3eef9183f,56a6e889d1da64c2082a,-528595533,e,NTFS,1228275712,2623827968,126470354922250000,4096,459007,198,2001-10-08 17:24:52.225000024,1171.375,3.441095890410959
18417,a3f888495b57ceffefe5,769ceafa2cd3eef9183f,ef64c0cfbd06540c24a1,1950025367,f,NTFS,3447013376,5765885952,126470355110330000,4096,459007,198,2001-10-08 17:25:11.032999992,3287.328125,3.441095890410959
18418,a3f888495b57ceffefe5,769ceafa2cd3eef9183f,cb209a32209bfc727d53,-668542998,d,NTFS,1212129280,2623827968,126470354811890000,4096,459007,198,2001-10-08 17:24:41.189000010,1155.9765625,3.441095890410959
18419,a3f888495b57ceffefe5,769ceafa2cd3eef9183f,854be0998fb4a583d335,1410849571,c,NTFS,565370880,3142021120,126470354572830000,4096,459007,198,2001-10-08 17:24:17.282999992,539.1796875,3.441095890410959
18458,0b268ed5514d035da65c,4ff852c015a16f881c7f,eb17bfe0ed80e9c43f34,1484591861,c,NTFS,5816803328,10001907712,126476537145480000,4096,459007,502,2001-10-15 21:08:34.547999978,5547.3359375,3.421917808219178
18480,0b7db64b7e183a0eae86,3fbbdf0b950b5790fd5e,eb17bfe0ed80e9c43f34,205221128,c,NTFS,1222791168,14682091520,126479039668650000,4096,459007,198,2001-10-18 18:39:26.865000010,1166.14453125,3.4136986301369863
18481,0b7db64b7e183a0eae86,3fbbdf0b950b5790fd5e,5d2065bce86ec0dc7645,-2137337566,d,NTFS,6740283392,7336914944,126479040454070000,4096,459007,198,2001-10-18 18:40:45.406999946,6428.03515625,3.4136986301369863
18482,0b7db64b7e183a0eae86,3fbbdf0b950b5790fd5e,5d2065bce86ec0dc7645,-492682536,f,NTFS,5469106176,7986712576,126479040484810000,4096,459007,198,2001-10-18 18:40:48.480999947,5215.74609375,3.4136986301369863
18483,00ecdc00555fca013ff5,afa8c989ba307f980e9f,eb17bfe0ed80e9c43f34,-2078545707,c,NTFS,15290945536,19995619328,126471404734680000,4096,459007,198,2001-10-09 22:34:33.468000054,14582.58203125,3.4383561643835616
18512,a38b445a95198959ca46,62ac3802170929cf5548,eb17bfe0ed80e9c43f34,-1600543325,e,NTFS,14960029696,20012072960,126470281853850000,4096,459007,198,2001-10-08 15:23:05.384999990,14266.99609375,3.441095890410959
18513,a38b445a95198959ca46,62ac3802170929cf5548,eb17bfe0ed80e9c43f34,-1402618670,c,NTFS,4984913920,9105350656,126470281513850000,4096,459007,198,2001-10-08 15:22:31.384999990,4753.984375,3.441095890410959
18544,a16076f813d8d57f36a1,04ff4870af07be552ed6,7614de1b0e28b371612d,-1536287766,d,NTFS,6340030464,12017098752,126478422276960000,4096,459007,198,2001-10-18 01:30:27.695999980,6046.32421875,3.4136986301369863
18545,a16076f813d8d57f36a1,04ff4870af07be552ed6,92416a890ce68d34fb75,-1462676698,c,NTFS,738967552,8389750784,126478421725340000,4096,459007,198,2001-10-18 01:29:32.534000039,704.734375,3.4136986301369863
18546,a16076f813d8d57f36a1,dcd470dd05b7d5c7fdb8,6af93f4a2b5dfabc7f56,1418719223,c,NTFS,3518398464,8578932736,126477493349900000,4096,459007,502,2001-10-16 23:42:14.990000010,3355.40625,3.419178082191781
18583,a0b0eea9edfe5d35cbf9,57667c6b018c8e485e08,931db525ea4b39b86f0b,-193243962,c,NTFS,2767716352,5247692800,126472970307990000,4096,459007,198,2001-10-11 18:03:50.799000025,2639.5,3.4328767123287673
18584,a0b0eea9edfe5d35cbf9,57667c6b018c8e485e08,10cb7fd43ed9af581dcc,-1606119746,d,NTFS,4235096064,5247725568,126472976730620000,4096,459007,198,2001-10-11 18:14:33.062000036,4038.90234375,3.4328767123287673
18585,a0b0eea9edfe5d35cbf9,57667c6b018c8e485e08,c217ca008e853f8b3cb0,-758258324,e,NTFS,4361920512,9500164096,126472978259350000,4096,459007,198,2001-10-11 18:17:05.934999943,4159.8515625,3.4328767123287673
18654,a2f0e84cdcae53b4ce6b,5fc1089e5e6f1f3e24d1,5fc1089e5e6f1f3e24d1,840963825,c,FAT32,720875520,4539654144,126476486392710000,4096,6,198,2001-10-15 19:43:59.271000028,687.48046875,3.421917808219178
18655,a43fb103fcba19b95791,739c85b4e8e1bf462acb,eb17bfe0ed80e9c43f34,-867716847,c,NTFS,7539228672,12068872192,126488520602290000,4096,459007,198,2001-10-29 18:01:00.228999972,7189.96875,3.3835616438356166
18698,0d26ec7a30ac3c1c2c84,09c352108757b2bd1282,eb17bfe0ed80e9c43f34,1553033982,c,NTFS,25836179456,30737838080,126479096914550000,4096,459007,198,2001-10-18 20:14:51.455000043,24639.30078125,3.4136986301369863
18708,0dd76f26985bcc61cf13,59305a4d31a5ef648ef9,eb17bfe0ed80e9c43f34,2026561262,c,NTFS,33026195456,40015954432,126479843519360000,512,459007,198,2001-10-19 16:59:11.935999990,31496.234375,3.410958904109589
18729,0d3b673c540f526039f0,ce51d32f7ef826841d0f,eb17bfe0ed80e9c43f34,955069888,c,NTFS,23241015296,27365470208,126470328971980000,4096,459007,198,2001-10-08 16:41:37.197999954,22164.359375,3.441095890410959
18824,0ad037c49c9ceaf3dc0f,61501bb2996eaa774193,eb17bfe0ed80e9c43f34,-938095559,c,NTFS,7004672000,12068872192,126478257712790000,4096,459007,198,2001-10-17 20:56:11.279000044,6680.17578125,3.4164383561643836
18846,0e8d9d0e320db4a2a471,62d163aa30a627c49f61,eb17bfe0ed80e9c43f34,-63929444,c,NTFS,5912391680,8439103488,126477287998060000,4096,459007,198,2001-10-16 17:59:59.805999994,5638.49609375,3.419178082191781
18848,0e8d9d0e320db4a2a471,87c31981f4fd20626abd,eb17bfe0ed80e9c43f34,821245527,c,NTFS,1190989824,12061130752,126473188924080000,4096,459007,198,2001-10-12 00:08:12.407999992,1135.81640625,3.4328767123287673
18849,0e8d9d0e320db4a2a471,330a5d32c0a59bbe9863,eb17bfe0ed80e9c43f34,143680690,c,NTFS,3718524928,8439103488,126477285375740000,4096,459007,198,2001-10-16 17:55:37.574000001,3546.26171875,3.419178082191781
18985,0cabd5548fcd60aba21a,91a0a582bc04e16e9ccd,3502c8b5d3516a3c9b89,257954312,c,FAT32,1962463232,4301586432,126476408792720000,4096,6,198,2001-10-15 17:34:39.271999955,1871.55078125,3.421917808219178
18995,0bd7a33c8f63b5059e4d,0bd7a33c8f63b5059e4d,eb17bfe0ed80e9c43f34,353245426,d,FAT32,579837952,1625366528,126477276797790000,4096,6,502,2001-10-16 17:41:19.779000044,552.9765625,3.419178082191781
18996,0bd7a33c8f63b5059e4d,0bd7a33c8f63b5059e4d,eb17bfe0ed80e9c43f34,1959160081,c,NTFS,115626496,2146765312,126477275169180000,512,459007,502,2001-10-16 17:38:36.917999983,110.27001953125,3.419178082191781
18997,0bd7a33c8f63b5059e4d,0bd7a33c8f63b5059e4d,6fa5d44671dff66372fe,860361424,e,FAT,415399936,526106624,126477276838840000,8192,6,502,2001-10-16 17:41:23.883999944,396.15625,3.419178082191781
19030,a4fd344b905e7378ade2,f4d0aaca799d53bdd87f,eb17bfe0ed80e9c43f34,-1736540065,c,NTFS,14361673728,20003848192,126483320547580000,4096,459007,198,2001-10-23 17:34:14.758000016,13696.359375,3.4
19192,0c6fb7d76ee607419475,6c30ac87e903080a9b20,eb17bfe0ed80e9c43f34,-1874981464,c,NTFS,9446957056,19987394560,126479949694690000,4096,459007,198,2001-10-19 19:56:09.468999982,9009.3203125,3.410958904109589
19202,0d4903a4c07ff6321a78,0d4903a4c07ff6321a78,eb17bfe0ed80e9c43f34,484033261,c,NTFS,29012922368,39999500288,126474028829840000,4096,459007,198,2001-10-12 23:28:02.983999968,27668.87890625,3.43013698630137
19212,0a77178a99fb8f44cb58,0836280d76a904d519b9,63f3e8948180de5c4500,-1460854640,d,NTFS,10963390464,18367016960,126473004177720000,4096,459007,198,2001-10-11 19:00:17.771999955,10455.50390625,3.4328767123287673
19213,0a77178a99fb8f44cb58,0836280d76a904d519b9,0836280d76a904d519b9,-195238650,c,NTFS,7767176192,18202511872,126473003188180000,512,459007,198,2001-10-11 18:58:38.817999959,7407.3564453125,3.4328767123287673
19322,0d4da04d8e4361b265ab,bab0123e0f3841410016,eb17bfe0ed80e9c43f34,-1327677489,c,NTFS,7002910720,9088901120,126478954423030000,4096,459007,198,2001-10-18 16:17:22.302999973,6678.49609375,3.4136986301369863
19323,0d4da04d8e4361b265ab,bab0123e0f3841410016,53ac255fce32b76a6b55,1784843528,d,NTFS,9040560128,9088901120,126478954528190000,4096,459007,198,2001-10-18 16:17:32.819000006,8621.75,3.4136986301369863
19324,0d4da04d8e4361b265ab,305838f5e70ec5a605d1,eb17bfe0ed80e9c43f34,506400753,c,FAT32,5703639040,12054650880,126478954079240000,8192,6,198,2001-10-18 16:16:47.924000025,5439.4140625,3.4136986301369863
19359,0b1595f96ff11ca55d27,ec55027f756ccd958e0d,eb17bfe0ed80e9c43f34,-1668727179,c,NTFS,3663646720,20003848192,126478178102640000,4096,459007,198,2001-10-17 18:43:30.264000057,3493.92578125,3.4164383561643836
19387,a16cadd531485766fef5,1e75fc6260ca13094c5f,38017b88f38f8c142218,1323530620,j,FAT32,18143510528,20479115264,126492966592410000,16384,6,198,2001-11-03 21:30:59.241000056,17303.0,3.3698630136986303
19388,a16cadd531485766fef5,1e75fc6260ca13094c5f,1e75fc6260ca13094c5f,-1601954600,c,NTFS,351950336,2130314752,126492965768140000,512,459007,198,2001-11-03 21:29:36.814000010,335.64599609375,3.3698630136986303
19389,a16cadd531485766fef5,1e75fc6260ca13094c5f,33a45169191e2f419ec5,990516451,d,FAT32,758956032,5713571840,126492966325630000,4096,6,198,2001-11-03 21:30:32.562999964,723.796875,3.3698630136986303
19390,a16cadd531485766fef5,1e75fc6260ca13094c5f,4c4794270a417ff17cea,910169328,e,FAT32,2139762688,5705363456,126492966525410000,4096,6,198,2001-11-03 21:30:52.541000009,2040.63671875,3.3698630136986303
19397,0f102f916424ae75767d,0c4c0936ea8c7fbb5ed5,eb17bfe0ed80e9c43f34,681183451,c,NTFS,17585328128,20415111168,126470464625440000,4096,459007,198,2001-10-08 20:27:42.544000030,16770.67578125,3.441095890410959
19417,0ab3920fbe166f49edb7,eea0d0abad2e03cce352,eb17bfe0ed80e9c43f34,1127814663,c,FAT32,7263576064,10222215168,126483419150440000,8192,6,502,2001-10-23 20:18:35.044000030,6927.0859375,3.4
19418,0ab3920fbe166f49edb7,eea0d0abad2e03cce352,eb17bfe0ed80e9c43f34,-2087550054,d,FAT32,10229891072,10230464512,126483419231250000,8192,6,502,2001-10-23 20:18:43.125000000,9755.984375,3.4
19419,a38242be4b873ec2538d,1c12a36d11809639b06b,070102085f061cb0fa2a,690295563,c,FAT32,1698750464,8586977280,126471179024920000,8192,6,198,2001-10-09 16:18:22.491999984,1620.0546875,3.4383561643835616
19420,a38242be4b873ec2538d,1c12a36d11809639b06b,fd59d0b2ed2fbba73b5a,177619801,d,NTFS,745095680,2146765312,126471179380680000,512,459007,198,2001-10-09 16:18:58.067999959,710.57861328125,3.4383561643835616
19421,a38242be4b873ec2538d,1c12a36d11809639b06b,889df8d27fbd2dd17369,1858264243,e,NTFS,13934737920,14682092032,126471179483380000,512,459007,198,2001-10-09 16:19:08.338000059,13289.20166015625,3.4383561643835616
19422,a38242be4b873ec2538d,1c12a36d11809639b06b,a0477b2eb9a9d7fa4ea5,1113560095,f,NTFS,12383959040,14583388672,126471179517140000,512,459007,198,2001-10-09 16:19:11.713999987,11810.263671875,3.4383561643835616
19423,a38242be4b873ec2538d,1c12a36d11809639b06b,d422b8edb352170d5b23,1814654481,h,NTFS,27629129728,80015491072,126471179524650000,4096,459007,198,2001-10-09 16:19:12.465000033,26349.19140625,3.4383561643835616
19424,a38242be4b873ec2538d,d3169782d2fc3058666b,070102085f061cb0fa2a,-1193044157,c,NTFS,5231139328,8381527552,126471201760580000,512,459007,198,2001-10-09 16:56:16.057999969,4988.80322265625,3.4383561643835616
19425,a38242be4b873ec2538d,d3169782d2fc3058666b,fd59d0b2ed2fbba73b5a,-1941806984,d,NTFS,2447306752,9820950528,126471201956210000,4096,459007,198,2001-10-09 16:56:35.621000051,2333.93359375,3.4383561643835616
19426,a38242be4b873ec2538d,d3169782d2fc3058666b,a0477b2eb9a9d7fa4ea5,-1138535366,f,NTFS,1942192128,9121558528,126471202415430000,4096,459007,198,2001-10-09 16:57:21.542999983,1852.21875,3.4383561643835616
19544,0be5ff684a9fac813e47,c22285d6f3c0a393039e,eb17bfe0ed80e9c43f34,-996590586,c,NTFS,15394201600,20513812480,126478208995590000,4096,459007,198,2001-10-17 19:34:59.559000015,14681.0546875,3.4164383561643836
19699,0fb2452ea7463c866c36,746ef88933cca89e4034,af24ff27110e9baab5ba,-469583266,c,NTFS,10735806976,32003080192,126477427583720000,512,459007,198,2001-10-16 21:52:38.371999979,10238.46337890625,3.419178082191781
19717,0a605357c813462e3c27,323f401628730a07da12,eb17bfe0ed80e9c43f34,484148745,c,NTFS,13416267776,18194284544,126473928737160000,4096,459007,198,2001-10-12 20:41:13.715999961,12794.75,3.43013698630137
19736,a043ee6eee7938dcf477,5f5bb128a8e9d9a53069,eb17bfe0ed80e9c43f34,12172479,d,NTFS,2226724864,4926906368,126473790823270000,4096,459007,198,2001-10-12 16:51:22.327000022,2123.5703125,3.43013698630137
19737,a043ee6eee7938dcf477,5f5bb128a8e9d9a53069,eb17bfe0ed80e9c43f34,687435522,c,NTFS,777097216,4194856960,126473789784210000,4096,459007,198,2001-10-12 16:49:38.421000004,741.09765625,3.43013698630137
19743,0f00047fd3932349d43c,7a08d30f6146263e3d3e,eb17bfe0ed80e9c43f34,-469627545,c,NTFS,15208437760,40978312192,126470361839780000,512,459007,198,2001-10-08 17:36:23.978000045,14503.896484375,3.441095890410959
19744,0f00047fd3932349d43c,7a08d30f6146263e3d3e,2640cfa3b46ffbf7386a,-328947180,d,NTFS,25530560512,31457275904,126470365011810000,4096,459007,198,2001-10-08 17:41:41.180999994,24347.83984375,3.441095890410959
19745,0f00047fd3932349d43c,7a08d30f6146263e3d3e,0b51995d48a04185a999,740514668,e,NTFS,28510425088,28578934784,126470365769950000,4096,459007,198,2001-10-08 17:42:56.995000005,27189.66015625,3.441095890410959
19785,a3c865b5b1dc8d798227,d96b6d86671d28ec2e50,eb17bfe0ed80e9c43f34,15174028,c,NTFS,6219470848,12068872192,126479084748500000,512,459007,198,2001-10-18 19:54:34.850000024,5931.349609375,3.4136986301369863
19786,0b71d42208064521da15,7d60796457b32a65abf4,eb17bfe0ed80e9c43f34,-1067375894,c,NTFS,4950597632,9088901120,126483431724520000,4096,459007,198,2001-10-23 20:39:32.452000022,4721.2578125,3.4
19836,0bdf518c4b265051a885,55a5cb0097a66ab6a955,eb17bfe0ed80e9c43f34,406182451,d,NTFS,3447195648,5765888512,126472888950480000,512,459007,198,2001-10-11 15:48:15.047999978,3287.501953125,3.4328767123287673
19837,0bdf518c4b265051a885,55a5cb0097a66ab6a955,eb17bfe0ed80e9c43f34,778333384,e,FAT32,2988097536,2988113920,126472888970010000,4096,6,198,2001-10-11 15:48:17.001000047,2849.671875,3.4328767123287673
19838,0bdf518c4b265051a885,55a5cb0097a66ab6a955,eb17bfe0ed80e9c43f34,1076372234,c,NTFS,6708797440,9434361856,126472888924700000,4096,459007,198,2001-10-11 15:48:12.470000029,6398.0078125,3.4328767123287673
19855,0a04e4286827615515c6,27509ce5d0e083ce570a,eb17bfe0ed80e9c43f34,-1607464317,c,NTFS,16235798528,20003848192,126480025506020000,4096,459007,198,2001-10-19 22:02:30.601999998,15483.6640625,3.410958904109589
19880,0da9c44a4eddce1b5c71,bdc5ee4c5988c162d50a,eb17bfe0ed80e9c43f34,816087004,c,NTFS,13646123008,20003848192,126470324456400000,4096,459007,198,2001-10-08 16:34:05.639999986,13013.95703125,3.441095890410959
19897,a13f164dc89d60c58dc2,0b44275fa1f284d174fc,95684722a9b970677f2a,1086335110,d,NTFS,32479416320,32572076032,126477472849010000,4096,459007,198,2001-10-16 23:08:04.901000023,30974.78515625,3.419178082191781
19898,a13f164dc89d60c58dc2,0b44275fa1f284d174fc,034166e33ad732909a71,1583049399,e,FAT32,4947615744,9121095680,126477472849480000,8192,6,198,2001-10-16 23:08:04.947999954,4718.4140625,3.419178082191781
19899,a13f164dc89d60c58dc2,0b44275fa1f284d174fc,cf66e643a80d3ee74301,-1536380535,c,NTFS,3379638272,8587157504,126477472674170000,4096,459007,198,2001-10-16 23:07:47.417000055,3223.07421875,3.419178082191781
19900,a13f164dc89d60c58dc2,63d3251ba0f3fff6a5ac,eb17bfe0ed80e9c43f34,-1671264610,c,NTFS,1600286720,12066451456,126477476024760000,4096,459007,198,2001-10-16 23:13:22.475999951,1526.15234375,3.419178082191781
19913,a4370d65e6b4f676bccc,e1fdf7210acdc9084681,eb17bfe0ed80e9c43f34,1950515278,c,NTFS,5042327552,8447328256,126473136126670000,4096,459007,198,2001-10-11 22:40:12.667000055,4808.73828125,3.4328767123287673
19950,a38807eca70bab7c7192,eca64a60015a2f7b314d,eb17bfe0ed80e9c43f34,-1191202687,c,NTFS,3964829696,9994166272,126473118765290000,4096,459007,198,2001-10-11 22:11:16.529000044,3781.15625,3.4328767123287673
19951,a38807eca70bab7c7192,a38807eca70bab7c7192,eb17bfe0ed80e9c43f34,1881917933,c,NTFS,3831476224,6440845312,126473121700100000,4096,459007,198,2001-10-11 22:16:10.009999990,3653.98046875,3.4328767123287673
19973,0ba06394d8c5cad9e1fd,f18597d683484455ac1b,eb17bfe0ed80e9c43f34,-1137790624,c,NTFS,1482792960,6711795712,126476676484620000,4096,459007,198,2001-10-16 01:00:48.462000012,1414.1015625,3.419178082191781
19974,0ba06394d8c5cad9e1fd,f18597d683484455ac1b,eb17bfe0ed80e9c43f34,-762591126,d,NTFS,8670535680,13283823616,126476676893170000,4096,459007,198,2001-10-16 01:01:29.317000031,8268.8671875,3.419178082191781
19975,0ba06394d8c5cad9e1fd,0fdb15a20fca0a4335b6,eb17bfe0ed80e9c43f34,16122378,c,NTFS,1885515776,4342915072,126476678916340000,4096,459007,198,2001-10-16 01:04:51.633999944,1798.16796875,3.419178082191781
20039,a37e47afb156ad1c7e11,6ac957f03edf71279a18,eb17bfe0ed80e9c43f34,202375584,c,NTFS,24657661952,39999500288,126475954149150000,4096,459007,198,2001-10-15 04:56:54.914999962,23515.37890625,3.421917808219178
20044,0cc978c2df69b1af2014,0cc978c2df69b1af2014,eb17bfe0ed80e9c43f34,1150149946,c,NTFS,919273472,4194856960,126478260588990000,4096,459007,198,2001-10-17 21:00:58.899000049,876.6875,3.4164383561643836
20045,0cc978c2df69b1af2014,0cc978c2df69b1af2014,cd70df4627c60d60b596,951112852,e,NTFS,586711040,5247692800,126478260914860000,4096,459007,198,2001-10-17 21:01:31.485999942,559.53125,3.4164383561643836
20046,0cc978c2df69b1af2014,0cc978c2df69b1af2014,c96f76009992e3059356,-1129014128,f,FAT32,2723495936,5319540736,126478260946410000,4096,6,198,2001-10-17 21:01:34.641000032,2597.328125,3.4164383561643836
20047,0cc978c2df69b1af2014,0cc978c2df69b1af2014,469b57b712dccec30a18,523308806,d,FAT32,1187979264,5237436416,126478260887720000,4096,6,198,2001-10-17 21:01:28.771999955,1132.9453125,3.4164383561643836
20081,a1c7ba3448e0b852a629,39eb59152b9e118b9d10,eb17bfe0ed80e9c43f34,1142185997,c,NTFS,1128513536,6004420608,126473813579230000,4096,459007,198,2001-10-12 17:29:17.922999978,1076.234375,3.43013698630137
20143,0eaf846a8004fe0f3125,206ee79b33dc42df79da,eb17bfe0ed80e9c43f34,1342313718,c,NTFS,7723290624,20538490880,126477393430140000,4096,459007,198,2001-10-16 20:55:43.014000058,7365.50390625,3.419178082191781
20359,0f46ec6bc65ecab17942,df7f62f02d471881d40a,eb17bfe0ed80e9c43f34,-121258227,c,NTFS,17576390656,20415111168,126470437721780000,4096,459007,198,2001-10-08 19:42:52.177999973,16762.15234375,3.441095890410959
20370,00a03d2dfa70988aac5c,d03bf06ef727f737f0d4,eb17bfe0ed80e9c43f34,-1071638284,c,NTFS,16568668160,20003848192,126479854224260000,4096,459007,198,2001-10-19 17:17:02.425999999,15801.11328125,3.410958904109589
20378,0ee3079b6a5cf1066a71,65928360654b7fca44e4,eb17bfe0ed80e9c43f34,-1798316948,c,NTFS,8879020032,12066452992,126482834406430000,512,459007,198,2001-10-23 04:04:00.643000007,8467.693359375,3.4
20380,a3f833702bbf505a0289,afdecb6a5ff512db99b4,2ed1b90d10061379a196,-364170163,e,FAT,1520271360,2146467840,126476432109930000,32768,6,198,2001-10-15 18:13:30.993000031,1449.84375,3.421917808219178
20381,a3f833702bbf505a0289,afdecb6a5ff512db99b4,4163f884b2d2c27fa27b,1019412182,d,NTFS,15519211520,16179089408,126476432088300000,4096,459007,198,2001-10-15 18:13:28.830000043,14800.2734375,3.421917808219178
20382,a3f833702bbf505a0289,afdecb6a5ff512db99b4,97cfd8e76b53ab80f25d,929484127,c,FAT,90996736,2146467840,126476431970730000,32768,6,198,2001-10-15 18:13:17.072999954,86.78125,3.421917808219178
20411,a1d908f3fed734b79e6e,cb06a890cb4e124b2d35,4bb0dcb671d15d140896,-1005122298,c,NTFS,16916783104,36405055488,126473941485560000,4096,459007,198,2001-10-12 21:02:28.555999994,16133.1015625,3.43013698630137
20412,a1d908f3fed734b79e6e,cb06a890cb4e124b2d35,95f53bfae990faa973fc,550272073,d,NTFS,11290157056,18350075904,126473942779960000,4096,459007,198,2001-10-12 21:04:37.996000051,10767.1328125,3.43013698630137
20418,a39ddfbbdd56396b4571,ee7f770f48e56ddff5b3,eb17bfe0ed80e9c43f34,-1471132971,c,NTFS,2500300800,8192344064,126479950501520000,4096,459007,198,2001-10-19 19:57:30.151999950,2384.47265625,3.410958904109589
20457,a11d7d85b951cc6543df,a85b364570824a326780,eb17bfe0ed80e9c43f34,2086237047,c,NTFS,2799663104,12066452992,126477458986280000,512,459007,198,2001-10-16 22:44:58.628000021,2669.966796875,3.419178082191781
20458,a11d7d85b951cc6543df,88deb5d310726af1a1c9,eb17bfe0ed80e9c43f34,1952546010,c,NTFS,2218614784,4334686208,126477459787730000,4096,459007,198,2001-10-16 22:46:18.773000002,2115.8359375,3.419178082191781
20459,a11d7d85b951cc6543df,f7f50fcdace1eee5db2d,eb17bfe0ed80e9c43f34,1283351479,c,NTFS,2640580096,18202511872,126479200427100000,512,459007,198,2001-10-18 23:07:22.710000038,2518.25341796875,3.4136986301369863
20460,a11d7d85b951cc6543df,f7f50fcdace1eee5db2d,db234c9ad875522e4d12,-1226977671,g,NTFS,14804783104,33554427904,126479202430670000,4096,459007,198,2001-10-18 23:10:43.067000031,14118.94140625,3.4136986301369863
20461,a11d7d85b951cc6543df,f7f50fcdace1eee5db2d,25ab789f8a4574eedc06,-889973416,h,NTFS,7639552000,43310379008,126479203120660000,4096,459007,198,2001-10-18 23:11:52.065999985,7285.64453125,3.4136986301369863
20462,a11d7d85b951cc6543df,f7f50fcdace1eee5db2d,3b965a566e95618bdeb0,-469064606,e,NTFS,1559719936,10485755904,126479202429730000,4096,459007,198,2001-10-18 23:10:42.973000050,1487.46484375,3.4136986301369863
20463,a11d7d85b951cc6543df,f7f50fcdace1eee5db2d,cb6c21efedbac99e42b8,1459565370,f,NTFS,2567073792,62949158912,126479202430050000,4096,459007,198,2001-10-18 23:10:43.004999995,2448.15234375,3.4136986301369863
20503,a29cb51802d0c4e54531,dfe9a94afac818db6534,eb17bfe0ed80e9c43f34,-654495619,c,NTFS,40511053824,60036284416,126477463429470000,4096,459007,198,2001-10-16 22:52:22.947000027,38634.3515625,3.419178082191781
20504,a29cb51802d0c4e54531,dfe9a94afac818db6534,6c6341ebbfafbda260a5,1491625883,d,NTFS,2352726016,13020581888,126477464954510000,4096,459007,198,2001-10-16 22:54:55.450999975,2243.734375,3.419178082191781
